,state_name,assembly_constituency_number,assembly_ constituency_name,candidate_name, SEX , AGE , CATEGORY ,party_name, SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED ,total_votes_in_state
2021,Maharashtra,149,Mumbra-Kalwa,AWHAD JITENDRA SATISH,MALE,56.0,GENERAL,NCP,Clock,109014,269.0,109283,61.03490645,357578.0
2022,Maharashtra,149,Mumbra-Kalwa,DEEPALI JAHANGIR SAYED,FEMALE,41.0,GENERAL,SHS,Bow and Arrow,33497,147.0,33644,18.79028204,357578.0
2023,Maharashtra,149,Mumbra-Kalwa,ABU ALTAMASH FAIZI,MALE,50.0,GENERAL,AAAP,Broom,30511,9.0,30520,17.04551801,357578.0
2024,Maharashtra,149,Mumbra-Kalwa,NOTA,,,,NOTA,NOTA,2566,25.0,2591,1.447081821,357578.0
2025,Maharashtra,149,Mumbra-Kalwa,FARHAT MOHD AMIN SHAIKH,FEMALE,26.0,GENERAL,IUML,Auto- Rickshaw,716,1.0,717,0.400446803,357578.0
2026,Maharashtra,149,Mumbra-Kalwa,KALPANA PANDHARINATH GAIKWAD,FEMALE,45.0,SC,IND,DIAMOND,557,4.0,561,0.313320302,357578.0
2027,Maharashtra,149,Mumbra-Kalwa,MOHAMMAD YUSUF MOHAMMAD FAROOQ KHAN,MALE,43.0,GENERAL,IND,Cup & Saucer,496,2.0,498,0.278134599,357578.0
2028,Maharashtra,149,Mumbra-Kalwa,NAAZ MOHAMMED AHMED KHAN,FEMALE,40.0,GENERAL,BAHUMP,Whistle,313,,313,0.174811505,357578.0
2029,Maharashtra,149,Mumbra-Kalwa,SANTOSH BHIKAJI BHALERAO,MALE,42.0,SC,APoI,Coat,292,1.0,293,0.163641441,357578.0
2030,Maharashtra,149,Mumbra-Kalwa,PRADIP TUKARAM JANGAM,MALE,60.0,SC,IND,Hat,288,3.0,291,0.162524435,357578.0
2031,Maharashtra,149,Mumbra-Kalwa,ABDUL RAUF MOHAMMED HANIFâ MEMON,MALE,44.0,GENERAL,IND,School Bag,178,,178,0.099413572,357578.0
2032,Maharashtra,149,Mumbra-Kalwa,QAISAR RAZA HUSAINI SHAIKH,MALE,51.0,GENERAL,IND,Pen Nib with Seven Rays,161,,161,0.089919017,357578.0
2033, TURNOUT , TOTAL : ,,,,,,,,178589,461.0,179050,50.07299107,
2034,Maharashtra,150,Airoli,GANESH NAIK,MALE,69.0,GENERAL,BJP,Lotus,114465,180.0,114645,58.36608561,461489.0
2035,Maharashtra,150,Airoli,GANESH RAGHU SHINDE,MALE,57.0,GENERAL,NCP,Clock,36100,54.0,36154,18.40610109,461489.0
2036,Maharashtra,150,Airoli,NILESH ARUN BANKHELE,MALE,42.0,GENERAL,MNS,Railway Engine,22787,31.0,22818,11.61670672,461489.0
2037,Maharashtra,150,Airoli,DR. PRAKASH DHOKANE,MALE,56.0,GENERAL,VBA,Gas Cylinder,13409,15.0,13424,6.834195414,461489.0
2038,Maharashtra,150,Airoli,NOTA,,,,NOTA,NOTA,5201,12.0,5213,2.653952674,461489.0
2039,Maharashtra,150,Airoli,JAISWAL RAJESH GANGAPRASAD,MALE,42.0,GENERAL,BSP,Elephant,1374,2.0,1376,0.700525394,461489.0
2040,Maharashtra,150,Airoli,HEMANT KISAN PATIL,MALE,45.0,GENERAL,IND,Cup & Saucer,843,2.0,845,0.43019183,461489.0
2041,Maharashtra,150,Airoli,JADHAV DIGAMBAR VITTHAL,MALE,38.0,SC,SanS,Auto- Rickshaw,817,,817,0.415936953,461489.0
2042,Maharashtra,150,Airoli,SANGEETA HANUMANT TAKALKAR,FEMALE,41.0,GENERAL,RBS,Whistle,320,,320,0.162912882,461489.0
2043,Maharashtra,150,Airoli,HARJEET SINGH KUMAR,MALE,47.0,GENERAL,INNP,Pen Nib with Seven Rays,305,,305,0.155276341,461489.0
2044,Maharashtra,150,Airoli,ADV.BAPU POL,MALE,37.0,SC,IND,Bat,260,,260,0.132366717,461489.0
2045,Maharashtra,150,Airoli,VINAY DUBEY,MALE,33.0,GENERAL,IND,Apple,247,,247,0.125748381,461489.0
2046, TURNOUT , TOTAL : ,,,,,,,,196128,296.0,196424,42.56309468,
2047,Maharashtra,151,Belapur,MANDA VIJAY MHATRE,FEMALE,63.0,GENERAL,BJP,Lotus,87746,112.0,87858,50.34063497,385993.0
2048,Maharashtra,151,Belapur,ASHOK ANKUSH GAWADE,MALE,61.0,GENERAL,NCP,Clock,44197,64.0,44261,25.36054593,385993.0
2049,Maharashtra,151,Belapur,GAJANAN SHRIKRISHNA KALE,MALE,40.0,GENERAL,MNS,Railway Engine,27573,45.0,27618,15.82448561,385993.0
2050,Maharashtra,151,Belapur,NOTA,,,,NOTA,NOTA,3799,5.0,3804,2.179605448,385993.0
2051,Maharashtra,151,Belapur,GAUTAM DURYODHAN GAIKWAD,MALE,33.0,SC,IND,Auto- Rickshaw,3027,4.0,3031,1.736694036,385993.0
2052,Maharashtra,151,Belapur,CHANDRASHEKHAR JANARDAN RANADE,MALE,64.0,GENERAL,IND,Gas Cylinder,2642,6.0,2648,1.51724375,385993.0
2053,Maharashtra,151,Belapur,AVHAD SACHIN BHARAT,MALE,33.0,SC,BSP,Elephant,1553,3.0,1556,0.891552596,385993.0
2054,Maharashtra,151,Belapur,SHANTARAM KUKRA SHETTY,MALE,65.0,GENERAL,IND,Whistle,510,,510,0.292218396,385993.0
2055,Maharashtra,151,Belapur,AHUJA UMA,FEMALE,46.0,GENERAL,IND,Binoculars,485,,485,0.277893965,385993.0
2056,Maharashtra,151,Belapur,APPASAHEB VISHNU KSHIRSAGAR,MALE,47.0,GENERAL,RBS,Tractor Chalata Kissan,476,1.0,477,0.273310147,385993.0
2057,Maharashtra,151,Belapur,SANTOSH R. KAMBLE,MALE,45.0,SC,IND,Cup & Saucer,457,1.0,458,0.262423579,385993.0
2058,Maharashtra,151,Belapur,Dr. AJAYKUMAR UPADHYAY,MALE,46.0,GENERAL,JUVJANP,Ganna Kisan,451,1.0,452,0.258985716,385993.0
2059,Maharashtra,151,Belapur,KIRAN ARUN WAGHMARE,MALE,29.0,SC,IND,DIAMOND,278,,278,0.159287675,385993.0
2060,Maharashtra,151,Belapur,BHAGWAT JITAN SHARMA,MALE,51.0,GENERAL,IND,Pen Drive,270,,270,0.154703857,385993.0
2061,Maharashtra,151,Belapur,HARJEET SINGH KUMAR,MALE,47.0,GENERAL,INNP,Pen Nib with Seven Rays,259,,259,0.148401107,385993.0
2062,Maharashtra,151,Belapur,VIJAY JAGANNATH MANE,MALE,48.0,GENERAL,IND,Bat,227,3.0,230,0.131784767,385993.0
2063,Maharashtra,151,Belapur,MUKESH THAKUR,MALE,42.0,GENERAL,IND,CCTV Camera,228,,228,0.130638812,385993.0
2064,Maharashtra,151,Belapur,BHANUDAS DHOTRE (SATARAKAR),MALE,69.0,GENERAL,RRP,Air Conditioner,104,,104,0.059589634,385993.0
2065, TURNOUT , TOTAL : ,,,,,,,,174282,245.0,174527,45.21506867,
2066,Maharashtra,152,Borivali,Sunil Dattatraya Rane,MALE,56.0,GENERAL,BJP,Lotus,123522,190.0,123712,74.54146682,301446.0
2067,Maharashtra,152,Borivali,Kumar Khilare,MALE,52.0,GENERAL,INC,Hand,28640,51.0,28691,17.28748403,301446.0
2068,Maharashtra,152,Borivali,NOTA,,,,NOTA,NOTA,10081,14.0,10095,6.082644429,301446.0
2069,Maharashtra,152,Borivali,Rajesh Ramkisan Mallah,MALE,43.0,GENERAL,BSP,Elephant,2228,4.0,2232,1.344869972,301446.0
2070,Maharashtra,152,Borivali,Dhirubhai Gohil,MALE,55.0,GENERAL,SVPP,Mike,1234,,1234,0.743534742,301446.0
2071, TURNOUT , TOTAL : ,,,,,,,,165705,259.0,165964,55.05596359,
2072,Maharashtra,153,Dahisar,Chaudhary Manisha Ashok,FEMALE,58.0,GENERAL,BJP,Lotus,87550,57.0,87607,64.86812682,255297.0
2073,Maharashtra,153,Dahisar,Arun Sawant,MALE,54.0,GENERAL,INC,Hand,23680,10.0,23690,17.5411317,255297.0
2074,Maharashtra,153,Dahisar,Rajesh Gangaram Yerunkar,MALE,46.0,GENERAL,MNS,Railway Engine,17039,13.0,17052,12.62606069,255297.0
2075,Maharashtra,153,Dahisar,NOTA,,,,NOTA,NOTA,4217,5.0,4222,3.126156945,255297.0
2076,Maharashtra,153,Dahisar,Adv. Harshatai Chowkekar,FEMALE,44.0,GENERAL,BSP,Elephant,1014,1.0,1015,0.751551231,255297.0
2077,Maharashtra,153,Dahisar,Andrew John Fernandes,MALE,58.0,GENERAL,HBP,Ganna Kisan,549,1.0,550,0.40724451,255297.0
2078,Maharashtra,153,Dahisar,Mahesh Pandurang Jadhav,MALE,38.0,GENERAL,SBBGP,Sewing Machine,346,,346,0.256193819,255297.0
2079,Maharashtra,153,Dahisar,Radheshyam Harishankar Vishwakarma,MALE,41.0,GENERAL,NJANP,Drill Machine,291,,291,0.215469368,255297.0
2080,Maharashtra,153,Dahisar,Dharmendra Rammurat Pandey,MALE,43.0,GENERAL,IND,Bat,281,,281,0.208064922,255297.0
2081, TURNOUT , TOTAL : ,,,,,,,,134967,87.0,135054,52.90073914,
2082,Maharashtra,154,Magathane,Prakash Rajaram Surve,MALE,57.0,GENERAL,SHS,Bow and Arrow,90090,116.0,90206,59.59226277,274102.0
2083,Maharashtra,154,Magathane,Nayan Pradeep Kadam,MALE,45.0,GENERAL,MNS,Railway Engine,41015,45.0,41060,27.12522792,274102.0
2084,Maharashtra,154,Magathane,Manishankar Gaurishankar Singh Chauhan,MALE,45.0,GENERAL,NCP,Clock,7331,8.0,7339,4.848320693,274102.0
2085,Maharashtra,154,Magathane,NOTA,,,,NOTA,NOTA,4845,4.0,4849,3.203366541,274102.0
2086,Maharashtra,154,Magathane,Sadanand Prabhakar Mane,MALE,25.0,SC,IND,Gas Cylinder,3351,3.0,3354,2.215733425,274102.0
2087,Maharashtra,154,Magathane,Devendra Muratsingh Thakur,MALE,39.0,GENERAL,IND,Road Roller,1534,,1534,1.013397458,274102.0
2088,Maharashtra,154,Magathane,Rajaram Bhiwrao Jadhav,MALE,66.0,GENERAL,BSP,Elephant,1246,,1246,0.8231377,274102.0
2089,Maharashtra,154,Magathane,Manoj Vasant Bamne,MALE,39.0,SC,BMUP,Cot,671,2.0,673,0.444600058,274102.0
2090,Maharashtra,154,Magathane,Sunil Shreehari Mandve,MALE,41.0,GENERAL,IND,Whistle,581,,581,0.383822636,274102.0
2091,Maharashtra,154,Magathane,Vijaykumar Suryaprasad Mishra,MALE,46.0,GENERAL,NAP,Auto- Rickshaw,529,1.0,530,0.350130804,274102.0
2092, TURNOUT , TOTAL : ,,,,,,,,151193,179.0,151372,55.22469738,
2093,Maharashtra,155,Mulund,Kotecha Mihir Chandrakant,MALE,45.0,GENERAL,BJP,Lotus,87200,53.0,87253,56.46091227,287173.0
2094,Maharashtra,155,Mulund,Harshala Rajesh Chavan,FEMALE,43.0,GENERAL,MNS,Railway Engine,29885,20.0,29905,19.35135275,287173.0
2095,Maharashtra,155,Mulund,Govind Singh,MALE,74.0,GENERAL,INC,Hand,23844,10.0,23854,15.4357856,287173.0
2096,Maharashtra,155,Mulund,NOTA,,,,NOTA,NOTA,5193,7.0,5200,3.364889962,287173.0
2097,Maharashtra,155,Mulund,Shashikant Rohidas Mokal,MALE,38.0,SC,VBA,Gas Cylinder,4754,2.0,4756,3.077580126,287173.0
2098,Maharashtra,155,Mulund,(Anna) Shreerang Anna Kamble,MALE,73.0,SC,BSP,Elephant,950,1.0,951,0.615386606,287173.0
2099,Maharashtra,155,Mulund,Commander Sadanand Champakrao Manekar (Retd.),MALE,52.0,GENERAL,IND,SHIP,825,1.0,826,0.534499829,287173.0
2100,Maharashtra,155,Mulund,Nilesh Chavan,MALE,44.0,GENERAL,JANADIP,Cup & Saucer,484,,484,0.313193604,287173.0
2101,Maharashtra,155,Mulund,Deshpande Sanjay Saoji,MALE,55.0,SC,IND,Carrom Board,320,,320,0.207070151,287173.0
2102,Maharashtra,155,Mulund,Keshav (Kailas) Joshi,MALE,47.0,GENERAL,IND,Pen Nib with Seven Rays,316,,316,0.204481775,287173.0
2103,Maharashtra,155,Mulund,(Bhau) Salu Pawar,MALE,44.0,GENERAL,IND,Auto- Rickshaw,270,,270,0.17471544,287173.0
2104,Maharashtra,155,Mulund,Goroba Babasaheb Naykile,MALE,41.0,GENERAL,APoI,Coat,157,,157,0.101593793,287173.0
2105,Maharashtra,155,Mulund,Meena Jagdish Sutrakar,FEMALE,60.0,GENERAL,IND,Walking Stick,149,,149,0.096417039,287173.0
2106,Maharashtra,155,Mulund,Nandkumar Birbal Singh,MALE,45.0,GENERAL,IND,Almirah,96,,96,0.062121045,287173.0
2107, TURNOUT , TOTAL : ,,,,,,,,154443,94.0,154537,53.81320667,
2108,Maharashtra,156,Vikhroli,Raut Sunil Rajaram,MALE,54.0,GENERAL,SHS,Bow and Arrow,62669,125.0,62794,49.07659964,231104.0
2109,Maharashtra,156,Vikhroli,Dhananjay (Dada) Pisal,MALE,64.0,GENERAL,NCP,Clock,34881,72.0,34953,27.31748873,231104.0
2110,Maharashtra,156,Vikhroli,Vinod Ramchandra Shinde,MALE,47.0,GENERAL,MNS,Railway Engine,16008,34.0,16042,12.53761205,231104.0
2111,Maharashtra,156,Vikhroli,Siddharth Mokle,MALE,35.0,GENERAL,VBA,Gas Cylinder,9122,28.0,9150,7.151175059,231104.0
2112,Maharashtra,156,Vikhroli,NOTA,,,,NOTA,NOTA,3157,11.0,3168,2.475947824,231104.0
2113,Maharashtra,156,Vikhroli,Shailesh Vivekanand Sonawane,MALE,41.0,SC,BSP,Elephant,831,3.0,834,0.651812022,231104.0
2114,Maharashtra,156,Vikhroli,Shashank Tulshiram Yadav,MALE,47.0,SC,IND,Auto- Rickshaw,362,,362,0.282920806,231104.0
2115,Maharashtra,156,Vikhroli,Lumbini Siddharth Bhosale,FEMALE,26.0,SC,PRBHPRP,Key,246,1.0,247,0.193042649,231104.0
2116,Maharashtra,156,Vikhroli,Milind Kadam,MALE,43.0,GENERAL,SBBGP,Sewing Machine,242,,242,0.189134903,231104.0
2117,Maharashtra,156,Vikhroli,Raju Shirame,MALE,49.0,GENERAL,SVPP,Mike,159,,159,0.124266321,231104.0
2118, TURNOUT , TOTAL : ,,,,,,,,127677,274.0,127951,55.365117,
2119,Maharashtra,157,Bhandup West,Ramesh Gajanan Korgaonkar,MALE,59.0,GENERAL,SHS,Bow and Arrow,71794,161.0,71955,45.174596,283275.0
2120,Maharashtra,157,Bhandup West,Sandeep Prabhakar Jalgaonkar,MALE,51.0,GENERAL,MNS,Railway Engine,42745,37.0,42782,26.85928102,283275.0
2121,Maharashtra,157,Bhandup West,Koparkar Suresh Harishchandra,MALE,67.0,GENERAL,INC,Hand,30694,37.0,30731,19.29345438,283275.0
2122,Maharashtra,157,Bhandup West,Satish Jaising Mane,MALE,47.0,SC,VBA,Gas Cylinder,7495,8.0,7503,4.710513429,283275.0
2123,Maharashtra,157,Bhandup West,NOTA,,,,NOTA,NOTA,3725,7.0,3732,2.343014277,283275.0
2124,Maharashtra,157,Bhandup West,Ravi Ashok Thate,MALE,37.0,SC,BSP,Elephant,1480,3.0,1483,0.931053101,283275.0
2125,Maharashtra,157,Bhandup West,Rupali Bapu Bhadke,FEMALE,34.0,SC,BMUP,Cot,743,1.0,744,0.467096094,283275.0
2126,Maharashtra,157,Bhandup West,Ankush Vasant Kurade,MALE,39.0,GENERAL,IND,Apple,351,1.0,352,0.2209917,283275.0
2127, TURNOUT , TOTAL : ,,,,,,,,159027,255.0,159282,56.22875298,
2128,Maharashtra,158,Jogeshwari East,Ravindra Dattaram Waikar,MALE,60.0,GENERAL,SHS,Bow and Arrow,90401,253.0,90654,60.85590575,281976.0
2129,Maharashtra,158,Jogeshwari East,Sunil Bisan Kumre,MALE,48.0,ST,INC,Hand,31831,36.0,31867,21.39227335,281976.0
2130,Maharashtra,158,Jogeshwari East,NOTA,,,,NOTA,NOTA,12009,22.0,12031,8.076393784,281976.0
2131,Maharashtra,158,Jogeshwari East,Dilbag Singh,MALE,41.0,GENERAL,VBA,Gas Cylinder,5060,15.0,5075,3.406840533,281976.0
2132,Maharashtra,158,Jogeshwari East,Vitthal Govind Lad,MALE,58.0,GENERAL,AAAP,Broom,3854,3.0,3857,2.589198805,281976.0
2133,Maharashtra,158,Jogeshwari East,Milind Jagannath Bhole,MALE,54.0,GENERAL,IND,Auto- Rickshaw,3303,1.0,3304,2.217970664,281976.0
2134,Maharashtra,158,Jogeshwari East,Kundan Hindurao Waghmare,MALE,43.0,SC,BSP,Elephant,1249,1.0,1250,0.839123284,281976.0
2135,Maharashtra,158,Jogeshwari East,Anil Laxman Chavan,MALE,49.0,GENERAL,IND,Cup & Saucer,926,1.0,927,0.622293827,281976.0
2136, TURNOUT , TOTAL : ,,,,,,,,148633,332.0,148965,52.82896417,
2137,Maharashtra,159,Dindoshi,Sunil Prabhu,MALE,50.0,GENERAL,SHS,Bow and Arrow,82098,105.0,82203,52.61463427,281684.0
2138,Maharashtra,159,Dindoshi,Vidya Chavan,FEMALE,63.0,GENERAL,NCP,Clock,37653,39.0,37692,24.1250416,281684.0
2139,Maharashtra,159,Dindoshi,Arun Dhondiram Surve,MALE,43.0,GENERAL,MNS,Railway Engine,25834,20.0,25854,16.5480427,281684.0
2140,Maharashtra,159,Dindoshi,Siddharth Atmaram Kakde,MALE,39.0,SC,VBA,Gas Cylinder,3319,7.0,3326,2.128830743,281684.0
2141,Maharashtra,159,Dindoshi,NOTA,,,,NOTA,NOTA,3263,3.0,3266,2.090427302,281684.0
2142,Maharashtra,159,Dindoshi,Amit Suryakant Swami,MALE,26.0,GENERAL,BVA,Whistle,1042,,1042,0.666939758,281684.0
2143,Maharashtra,159,Dindoshi,Dilip Narayan Tawde,MALE,60.0,GENERAL,AAAP,Broom,961,,961,0.615095113,281684.0
2144,Maharashtra,159,Dindoshi,Sharad G. Gaikwad,MALE,41.0,SC,IND,Cup & Saucer,695,2.0,697,0.446119972,281684.0
2145,Maharashtra,159,Dindoshi,Vijendra Kumar Rai,MALE,37.0,GENERAL,IND,CCTV Camera,473,,473,0.302747126,281684.0
2146,Maharashtra,159,Dindoshi,Comrade Dattu Kajale (Sir),MALE,43.0,GENERAL,SUCI(C),Battery torch,410,,410,0.262423513,281684.0
2147,Maharashtra,159,Dindoshi,Subhash Gajraj Yadav,MALE,38.0,GENERAL,AAPP,Binoculars,311,1.0,312,0.199697893,281684.0
2148, TURNOUT , TOTAL : ,,,,,,,,156059,177.0,156236,55.46498914,
2149,Maharashtra,160,Kandivali East,Atul Bhatkhalkar,MALE,54.0,GENERAL,BJP,Lotus,85067,85.0,85152,63.22213725,269510.0
2150,Maharashtra,160,Kandivali East,Dr. Ajanta Rajpati Yadav,FEMALE,53.0,GENERAL,INC,Hand,32774,24.0,32798,24.35127369,269510.0
2151,Maharashtra,160,Kandivali East,Hemantkumar Tulshiram Kamble,MALE,48.0,GENERAL,MNS,Railway Engine,10126,6.0,10132,7.522626534,269510.0
2152,Maharashtra,160,Kandivali East,NOTA,,,,NOTA,NOTA,2776,4.0,2780,2.064044785,269510.0
2153,Maharashtra,160,Kandivali East,Rahul Manikrao Jadhav,MALE,32.0,SC,VBA,Gas Cylinder,2505,9.0,2514,1.866549853,269510.0
2154,Maharashtra,160,Kandivali East,Adv. Sumitra Shrivastava,FEMALE,47.0,GENERAL,AAAP,Broom,782,,782,0.580605404,269510.0
2155,Maharashtra,160,Kandivali East,Balkrishna Ishwar Prasad,MALE,43.0,GENERAL,BSP,Elephant,528,1.0,529,0.392762479,269510.0
2156, TURNOUT , TOTAL : ,,,,,,,,134558,129.0,134687,49.97476903,
2157,Maharashtra,161,Charkop,Yogesh Sagar,MALE,57.0,GENERAL,BJP,Lotus,108075,127.0,108202,71.09572119,288602.0
2158,Maharashtra,161,Charkop,Kalu Budhelia,MALE,52.0,GENERAL,INC,Hand,34420,33.0,34453,22.63785219,288602.0
2159,Maharashtra,161,Charkop,NOTA,,,,NOTA,NOTA,4921,6.0,4927,3.237358074,288602.0
2160,Maharashtra,161,Charkop,Morris Benny Kinny,MALE,57.0,GENERAL,VBA,Gas Cylinder,2518,5.0,2523,1.65777439,288602.0
2161,Maharashtra,161,Charkop,Farukh Abdul Mannan Khan,MALE,43.0,GENERAL,BSP,Elephant,1037,,1037,0.681376156,288602.0
2162,Maharashtra,161,Charkop,Janardanji Gupta,MALE,45.0,GENERAL,SVPP,Mike,400,,400,0.262825904,288602.0
2163,Maharashtra,161,Charkop,Ansari Mohd. Azad,MALE,47.0,GENERAL,IND,Auto- Rickshaw,358,,358,0.235229184,288602.0
2164,Maharashtra,161,Charkop,Mohammad Ibrahim Khan,MALE,28.0,GENERAL,BMUP,Cot,291,1.0,292,0.19186291,288602.0
2165, TURNOUT , TOTAL : ,,,,,,,,152020,172.0,152192,52.73421529,
2166,Maharashtra,162,Malad West,Aslam Ramzanali Shaikh,MALE,50.0,GENERAL,INC,Hand,79474,40.0,79514,50.86682276,296495.0
2167,Maharashtra,162,Malad West,Thakur Ramesh singh,MALE,56.0,GENERAL,BJP,Lotus,69092,39.0,69131,44.22459346,296495.0
2168,Maharashtra,162,Malad West,NOTA,,,,NOTA,NOTA,3485,5.0,3490,2.23262836,296495.0
2169,Maharashtra,162,Malad West,Shakeel Hasan Patni,MALE,47.0,GENERAL,IND,Gas Cylinder,924,3.0,927,0.593021917,296495.0
2170,Maharashtra,162,Malad West,Keshav Govinda Jadhav,MALE,54.0,SC,BSP,Elephant,862,2.0,864,0.552719456,296495.0
2171,Maharashtra,162,Malad West,Ismail Shaikh,MALE,36.0,GENERAL,AIMIM,Kite,818,,818,0.523292263,296495.0
2172,Maharashtra,162,Malad West,Amzad Sarmad Shaikh,MALE,44.0,GENERAL,IND,Auto- Rickshaw,680,1.0,681,0.435650405,296495.0
2173,Maharashtra,162,Malad West,VIdya Naik,FEMALE,49.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,299,1.0,300,0.191916478,296495.0
2174,Maharashtra,162,Malad West,Venu Pillai,MALE,36.0,GENERAL,IND,Hat,170,,170,0.108752671,296495.0
2175,Maharashtra,162,Malad West,Mohammed Taufeeq Idris Quereshi,MALE,51.0,GENERAL,IUML,Cup & Saucer,169,,169,0.108112949,296495.0
2176,Maharashtra,162,Malad West,Kamlesh Dhumal,MALE,27.0,GENERAL,IND,Whistle,156,1.0,157,0.10043629,296495.0
2177,Maharashtra,162,Malad West,Jayesh Vrajlal Gohil,MALE,49.0,GENERAL,BMFP,BISCUIT,97,,97,0.062052995,296495.0
2178, TURNOUT , TOTAL : ,,,,,,,,156226,92.0,156318,52.72196833,
2179,Maharashtra,163,Goregaon,VIDYA JAIPRAKASH THAKUR,FEMALE,58.0,GENERAL,BJP,Lotus,81168,65.0,81233,53.33854245,327926.0
2180,Maharashtra,163,Goregaon,MOHITE YUVRAJ GANESH,MALE,53.0,GENERAL,INC,Hand,32313,13.0,32326,21.2256315,327926.0
2181,Maharashtra,163,Goregaon,VIRENDRA JADHAV,MALE,44.0,GENERAL,MNS,Railway Engine,26653,36.0,26689,17.52431105,327926.0
2182,Maharashtra,163,Goregaon,NOSHAD YAKUB SHIKALGAR,MALE,51.0,GENERAL,VBA,Gas Cylinder,5355,8.0,5363,3.521408826,327926.0
2183,Maharashtra,163,Goregaon,NOTA,,,,NOTA,NOTA,4212,5.0,4217,2.768931758,327926.0
2184,Maharashtra,163,Goregaon,AMOL DASHARATH SAWANT,MALE,35.0,SC,BSP,Elephant,1180,1.0,1181,0.775458479,327926.0
2185,Maharashtra,163,Goregaon,BHONSLE MAHENDRA MALUSARE,MALE,47.0,SC,IND,Auto- Rickshaw,545,,545,0.357853405,327926.0
2186,Maharashtra,163,Goregaon,Adv AJAY KAILASHNATH DUBEY,MALE,29.0,GENERAL,JANADIP,Whistle,321,1.0,322,0.211428984,327926.0
2187,Maharashtra,163,Goregaon,Adv. MITESH VARSHNEY,MALE,28.0,GENERAL,IND,FLUTE,220,,220,0.144454585,327926.0
2188,Maharashtra,163,Goregaon,PURUSHOTTAM MANUBHAI PATEL,MALE,72.0,GENERAL,IND,Key,201,,201,0.131978962,327926.0
2189, TURNOUT , TOTAL : ,,,,,,,,152168,129.0,152297,46.44249007,
2190,Maharashtra,164,Versova,DR. BHARATI LAVEKAR,FEMALE,53.0,GENERAL,BJP,Lotus,41026,31.0,41057,33.98195663,285116.0
2191,Maharashtra,164,Versova,BALDEV KHOSA,MALE,75.0,GENERAL,INC,Hand,35854,17.0,35871,29.68962092,285116.0
2192,Maharashtra,164,Versova,RAJUL SURESH PATEL,FEMALE,56.0,GENERAL,IND,Auto- Rickshaw,32693,13.0,32706,27.07002152,285116.0
2193,Maharashtra,164,Versova,SANDESH DESAI,MALE,42.0,GENERAL,MNS,Railway Engine,5033,4.0,5037,4.169011753,285116.0
2194,Maharashtra,164,Versova,ABDUL HAMID ABDUL QAYYUM SHAIK,MALE,53.0,GENERAL,VBA,Gas Cylinder,2574,3.0,2577,2.132925012,285116.0
2195,Maharashtra,164,Versova,NOTA,,,,NOTA,NOTA,2292,2.0,2294,1.898692269,285116.0
2196,Maharashtra,164,Versova,HANS KRISHANLAL SHANKARDASS,MALE,62.0,GENERAL,IND,Helicopter,387,,387,0.320311207,285116.0
2197,Maharashtra,164,Versova,SALEEM SHAIKH,MALE,39.0,GENERAL,IUML,DIAMOND,351,1.0,352,0.291342493,285116.0
2198,Maharashtra,164,Versova,PRAVIN DABHOLKAR,MALE,50.0,SC,IND,Envelope,303,,303,0.250786294,285116.0
2199,Maharashtra,164,Versova,CHHAYA SUNIL TIWARI,FEMALE,41.0,GENERAL,JAC,Ganna Kisan,236,,236,0.195331899,285116.0
2200, TURNOUT , TOTAL : ,,,,,,,,120749,71.0,120820,42.37573479,
2201,Maharashtra,165,Andheri West,Ameet Bhaskar Satam,MALE,43.0,GENERAL,BJP,Lotus,65565,50.0,65615,49.23131176,306222.0
2202,Maharashtra,165,Andheri West,Ashok Bhau Jadhav,MALE,63.0,GENERAL,INC,Hand,46638,15.0,46653,35.00401414,306222.0
2203,Maharashtra,165,Andheri West,Arif Moinuddin Shaikh,MALE,40.0,GENERAL,AIMIM,Kite,7038,,7038,5.280651866,306222.0
2204,Maharashtra,165,Andheri West,Kishor Vishnu Rane,MALE,44.0,GENERAL,MNS,Railway Engine,6886,5.0,6891,5.17035692,306222.0
2205,Maharashtra,165,Andheri West,NOTA,,,,NOTA,NOTA,3103,,3103,2.328198741,306222.0
2206,Maharashtra,165,Andheri West,Narayanan Keshav Kidappil,MALE,51.0,GENERAL,CPIM,"Hammer, Sickle and Star",2772,,2772,2.079847538,306222.0
2207,Maharashtra,165,Andheri West,Dr.Ujjay Ramesh Jadhav,MALE,43.0,SC,IND,Stethoscope,543,1.0,544,0.408166328,306222.0
2208,Maharashtra,165,Andheri West,Sayyad Ameen Patel,MALE,65.0,GENERAL,IND,Helicopter,468,,468,0.351143091,306222.0
2209,Maharashtra,165,Andheri West,Gulaam Haider Gulaam Mohammad Shaikh,MALE,45.0,GENERAL,JANADIP,Frock,195,,195,0.146309621,306222.0
2210, TURNOUT , TOTAL : ,,,,,,,,133208,71.0,133279,43.52365277,
2211,Maharashtra,166,Andheri East,Ramesh Latke,MALE,49.0,GENERAL,SHS,Bow and Arrow,62680,93.0,62773,42.66876024,274716.0
2212,Maharashtra,166,Andheri East,Murji Patel (Kaka),MALE,47.0,GENERAL,IND,Auto- Rickshaw,45788,20.0,45808,31.13712215,274716.0
2213,Maharashtra,166,Andheri East,Amin Jagdish Kutty,MALE,52.0,GENERAL,INC,Hand,27925,26.0,27951,18.99916393,274716.0
